actor/clip_fraction,actor/entropy,actor/iterations,actor/kl,actor/loss,actor/std,actor/stop,critic/iterations,critic/loss,critic/v,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
0.048993938,-0.8836469,80.0,0.0061567617,-0.0035221667,0.10000002,0.0,80.0,0.41960907,-0.1607304,1.3349011,-0.013401875,-1.3218707,5000,0.73330605,1000,1000.0,1000,5,0.0,2.0408232,0.68424046,0.27731305,5,0.6796454,1.4045365,0.060585476,-1.3489364,15000,0.61516196,1000,1000.0,1000,15,0.0,24.50364174693823,5.3473466292178875,0.17136472318088636,15,8.318005796904417,15.0,23.395235061645508,15000.0,1.0,23.395235061645508,15000.0,641.1561995626716,15000.0
0.02289505,-0.88364685,80.0,0.0042684837,-0.0026238638,0.10000001,0.0,80.0,0.04115445,1.0792689,1.4021903,0.38700742,-1.251797,5000,0.5748549,1000,1000.0,1000,5,0.0,7.0782323,1.7963021,0.20580173,5,2.6506546,1.3532294,0.08316737,-1.3630946,15000,0.5637036,1000,1000.0,1000,15,0.0,7.875628818583209,0.884953057152355,0.10054933951323619,15,1.88831932317095,30.0,25.699557781219482,15000.0,2.0,49.117700815200806,30000.0,583.6676306921352,30000.0
0.023939006,-0.8836469,80.0,0.003352388,-0.0019881953,0.10000002,0.0,80.0,0.012815575,0.5439441,1.3042309,0.08581901,-1.2429491,5000,0.523172,1000,1000.0,1000,5,0.0,5.269262,1.3172566,0.22618473,5,1.976853,1.3395327,-0.010868529,-1.3759773,15000,0.57979,1000,1000.0,1000,15,0.0,13.756571440258995,2.561127096429118,0.12263046334555838,15,3.9648367013136103,45.0,22.277472734451294,15000.0,3.0,71.43294835090637,45000.0,673.3259278914098,45000.0
0.02877655,-0.88364685,80.0,0.0034911956,-0.002714443,0.10000001,0.0,80.0,0.007105065,0.2810677,1.3007,0.2126256,-1.323656,5000,0.57629853,1000,1000.0,1000,5,0.0,4.7150774,2.057279,0.31830153,5,2.119816,1.4059268,0.2167869,-1.3209836,15000,0.5738349,1000,1000.0,1000,15,0.0,4.134203692286974,0.7770502528660775,0.11635936542006675,15,1.0286182990421895,60.0,22.16215443611145,15000.0,4.0,93.61739873886108,60000.0,676.8295042452509,60000.0
0.037861634,-0.88364685,80.0,0.0044830265,-0.0017922942,0.10000001,0.0,80.0,0.49437174,0.31136096,1.4503921,-0.23517035,-1.359317,5000,0.6991272,1000,1000.0,1000,5,0.0,0.7117987,0.35865483,0.14953382,5,0.19134223,1.3686509,0.062388647,-1.3875809,15000,0.53361934,1000,1000.0,1000,15,0.0,56.16891807920183,7.426317936712197,0.13720801966701401,15,14.994090517211038,75.0,25.06609082221985,15000.0,5.0,118.7023675441742,75000.0,598.418002487378,75000.0
0.03508199,-0.8836469,80.0,0.0051686964,-0.0031765546,0.10000002,0.0,80.0,0.028276622,-0.31557673,1.3691363,0.23387359,-1.3630794,5000,0.7147381,1000,1000.0,1000,5,0.0,1.409367,0.49810275,0.21570747,5,0.45653883,1.3468435,0.24357104,-1.3539915,15000,0.615753,1000,1000.0,1000,15,0.0,3.752484163531335,0.7240350886907739,0.19353501580189914,15,0.9288922163533578,90.0,20.487870454788208,15000.0,6.0,139.20932149887085,90000.0,732.1405137298864,90000.0
0.035527803,-0.88364685,80.0,0.0044640694,-0.0026666163,0.10000001,0.0,80.0,0.004812179,-0.09965169,1.333286,0.20682903,-1.2502879,5000,0.5292699,1000,1000.0,1000,5,0.0,0.67693025,0.3720821,0.16207165,5,0.18017784,1.3628557,0.12138146,-1.4228077,15000,0.5912443,1000,1000.0,1000,15,0.0,4.368764999235282,1.128834155255269,0.13523628638358787,15,1.344313915242246,105.0,21.563013553619385,15000.0,7.0,160.79197096824646,105000.0,695.6356059741115,105000.0
0.03166046,-0.88364685,80.0,0.0040152236,-0.002240662,0.10000001,0.0,80.0,0.008273719,-0.017537324,1.4202629,-0.030044585,-1.3807913,5000,0.67414194,1000,1000.0,1000,5,0.0,2.7923927,0.76361674,0.1376265,5,1.0206076,1.3543257,-0.11548396,-1.4146656,15000,0.6446995,1000,1000.0,1000,15,0.0,17.43206656788243,2.1415200818213633,0.17139410790696274,15,4.244179208409912,120.0,22.553422689437866,15000.0,8.0,183.36485886573792,120000.0,665.0875215948817,120000.0
0.022168986,-0.8836469,80.0,0.0020524417,-0.0026133882,0.10000002,0.0,80.0,0.001601319,0.05105626,1.2885301,-0.06784798,-1.3304203,5000,0.5770514,1000,1000.0,1000,5,0.0,8.617201,2.1002324,0.21768048,5,3.2631855,1.3918632,0.1433377,-1.3248783,15000,0.58552235,1000,1000.0,1000,15,0.0,5.456814091419801,1.5228744827453435,0.2080613711004844,15,1.4728789243930644,135.0,20.370104551315308,15000.0,9.0,203.75594449043274,135000.0,736.3732455183418,135000.0
0.03423996,-0.88364685,80.0,0.0050779404,-0.0017281888,0.10000001,0.0,80.0,0.030606318,0.11061265,1.3411441,-0.123061016,-1.3496685,5000,0.6527686,1000,1000.0,1000,5,0.0,2.9097953,0.78206646,0.16225077,5,1.0649158,1.3987298,0.05828849,-1.351934,15000,0.66419894,1000,1000.0,1000,15,0.0,22.030521857494023,2.1436378322095453,0.14208752612466924,15,5.418238940725683,150.0,20.75460433959961,15000.0,10.0,224.52988982200623,150000.0,722.7311951873795,150000.0
