test/episode_score/mean,test/episode_length/mean,step,episode_reward,max_population_reward,best_reward,total_env_steps
-11.863367482524799,65000,0,-11.863367482524799,35.19291305541992,-11.863367482524799,65000
-3.646022257539413,65000,1,-3.646022257539413,6.767978191375732,-3.646022257539413,130000
22.463919003744408,65000,2,22.463919003744408,9.536940574645996,22.463919003744408,195000
22.463919003744408,65000,3,-6.502741965447887,46.14458084106445,22.463919003744408,260000
22.463919003744408,65000,4,-10.932186720950515,54.67332077026367,22.463919003744408,325000
22.463919003744408,65000,5,-10.386387747567674,23.461183547973633,22.463919003744408,390000
27.999434960991714,65000,6,27.999434960991714,10.7631254196167,27.999434960991714,455000
27.999434960991714,65000,7,0.32210473511779053,11.036905288696289,27.999434960991714,520000
27.999434960991714,65000,8,21.108500959532375,48.266605377197266,27.999434960991714,585000
27.999434960991714,65000,9,-7.658377574170105,9.249258041381836,27.999434960991714,650000
27.999434960991714,65000,10,-9.84720923331352,22.95127296447754,27.999434960991714,715000
27.999434960991714,65000,11,6.904634764611242,27.93423080444336,27.999434960991714,780000
27.999434960991714,65000,12,-7.055962990994375,50.47090530395508,27.999434960991714,845000
27.999434960991714,65000,13,-8.832281892438358,15.66175365447998,27.999434960991714,910000
27.999434960991714,65000,14,-7.346215621845173,32.98732376098633,27.999434960991714,975000
27.999434960991714,65000,15,-4.308814084433505,24.678340911865234,27.999434960991714,1040000
27.999434960991714,65000,16,-1.92101148039956,59.87944030761719,27.999434960991714,1105000
27.999434960991714,65000,17,-0.37926882208592727,24.548673629760742,27.999434960991714,1170000
27.999434960991714,65000,18,-3.8101927818680705,23.1844482421875,27.999434960991714,1235000
27.999434960991714,65000,19,-6.287476827930001,18.04905128479004,27.999434960991714,1300000
27.999434960991714,65000,20,-4.641509528426639,11.415229797363281,27.999434960991714,1365000
27.999434960991714,65000,21,16.32408530268558,13.477432250976562,27.999434960991714,1430000
27.999434960991714,65000,22,0.7957347561176888,36.447906494140625,27.999434960991714,1495000
27.999434960991714,65000,23,-0.6870660530175423,19.528108596801758,27.999434960991714,1560000
27.999434960991714,65000,24,2.0861720515136275,25.38703155517578,27.999434960991714,1625000
27.999434960991714,65000,25,0.4801361468552915,55.45681381225586,27.999434960991714,1690000
27.999434960991714,65000,26,0.8439769980331433,27.68558692932129,27.999434960991714,1755000
27.999434960991714,65000,27,27.946082200468382,31.240253448486328,27.999434960991714,1820000
27.999434960991714,65000,28,-1.1375076286782053,45.2969856262207,27.999434960991714,1885000
27.999434960991714,65000,29,-2.341759333231575,38.645267486572266,27.999434960991714,1950000
27.999434960991714,65000,30,-0.5001417511842724,40.68177032470703,27.999434960991714,2015000
27.999434960991714,65000,31,2.1100578535190495,25.391157150268555,27.999434960991714,2080000
27.999434960991714,65000,32,0.9695352218474308,27.82426643371582,27.999434960991714,2145000
27.999434960991714,65000,33,18.973760301641914,58.55257797241211,27.999434960991714,2210000
27.999434960991714,65000,34,-0.6019374788154139,62.36171340942383,27.999434960991714,2275000
27.999434960991714,65000,35,0.31699533399127183,41.752681732177734,27.999434960991714,2340000
27.999434960991714,65000,36,-0.5074613660742158,32.74314498901367,27.999434960991714,2405000
27.999434960991714,65000,37,2.1415883018186053,44.51580047607422,27.999434960991714,2470000
27.999434960991714,65000,38,6.348009570553597,49.31135559082031,27.999434960991714,2535000
27.999434960991714,65000,39,7.281638245005997,47.86161422729492,27.999434960991714,2600000
27.999434960991714,65000,40,6.0183296120772125,35.456565856933594,27.999434960991714,2665000
