test/episode_score/mean,test/episode_length/mean,step,episode_reward,max_population_reward,best_reward,total_env_steps
805.5334279744676,65000,86,448.98569565481813,857.1183471679688,805.5334279744676,5655000
805.5334279744676,65000,87,477.68742875352456,684.4839477539062,805.5334279744676,5720000
805.5334279744676,65000,88,499.36689742735035,791.6373901367188,805.5334279744676,5785000
805.5334279744676,65000,89,646.3109550956941,714.97802734375,805.5334279744676,5850000
805.5334279744676,65000,90,470.9378878551965,776.458740234375,805.5334279744676,5915000
805.5334279744676,65000,91,491.99176937424,914.6757202148438,805.5334279744676,5980000
805.5334279744676,65000,92,498.6652452962827,766.6901245117188,805.5334279744676,6045000
805.5334279744676,65000,93,453.9857532669971,833.3064575195312,805.5334279744676,6110000
805.5334279744676,65000,94,475.5029216492946,769.9708862304688,805.5334279744676,6175000
805.5334279744676,65000,95,408.9769116512464,762.0724487304688,805.5334279744676,6240000
805.5334279744676,65000,96,499.7943381091114,796.253662109375,805.5334279744676,6305000
805.5334279744676,65000,97,782.0791335462346,671.5708618164062,805.5334279744676,6370000
805.5334279744676,65000,98,498.06175934122064,755.8575439453125,805.5334279744676,6435000
805.5334279744676,65000,99,387.6963046443648,791.403076171875,805.5334279744676,6500000
