actor/clip_fraction,actor/entropy,actor/iterations,actor/kl,actor/loss,actor/std,actor/stop,critic/iterations,critic/loss,critic/v,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
0.025778199,-0.88364685,80.0,0.0035234434,-0.0020585847,0.10000001,0.0,80.0,24.516506,10.299839,1.3273653,-0.054869737,-1.3243238,5000,0.70855486,1000,1000.0,1000,5,0.0,345.96167,249.55981,93.54868,5,88.0954,1.3840353,-0.043321196,-1.4895518,20000,0.71547663,1000,1000.0,1000,20,0.0,428.44422261044383,261.95512880136664,-114.28782380046323,20,154.14175249037663,20.0,45.573084592819214,20000.0,1.0,45.573084592819214,20000.0,438.85552577126475,20000.0
0.031101074,-0.88364685,80.0,0.003396723,-0.0016244595,0.10000002,0.0,80.0,7.189915,26.424942,1.3532567,-0.021346914,-1.3614364,5000,0.7050772,1000,1000.0,1000,5,0.0,390.17923,136.41278,-208.85895,5,200.10437,1.3581729,0.09624983,-1.4265339,20000,0.7251381,1000,1000.0,1000,20,0.0,449.4182122051716,365.0598424751985,165.478961374145,20,65.94248036325183,40.0,37.86155080795288,20000.0,2.0,83.48660945892334,40000.0,528.2403803649523,40000.0
0.0315686,-0.88364685,80.0,0.0032450734,-0.0020604446,0.10000002,0.0,80.0,5.547501,28.691378,1.3240938,-0.13694988,-1.3214693,5000,0.70317143,1000,1000.0,1000,5,0.0,402.4652,174.08978,-223.15706,5,226.65807,1.4146581,-0.017300447,-1.4321755,20000,0.69922173,1000,1000.0,1000,20,0.0,427.53542138275225,322.30998620882974,-23.779099688166752,20,99.08497147942009,60.0,35.227819204330444,20000.0,3.0,118.74248886108398,60000.0,567.7331282982587,60000.0
0.024214478,-0.88364685,80.0,0.0029935334,-0.0015547831,0.10000002,0.0,80.0,3.2049024,31.935337,1.4113142,0.032867994,-1.2976334,5000,0.7149732,1000,1000.0,1000,5,0.0,415.17303,349.12027,282.72946,5,46.491905,1.3814191,-0.015065338,-1.3858223,20000,0.7004862,1000,1000.0,1000,20,0.0,434.95089749246836,330.53576250816843,158.23775361267326,20,88.49049478431793,80.0,35.3397114276886,20000.0,4.0,154.13017559051514,80000.0,565.9355776269875,80000.0
0.026154784,-0.88364685,80.0,0.0036798788,-0.0017316303,0.10000002,0.0,80.0,2.590686,34.194725,1.3217765,-0.044300057,-1.4040214,5000,0.70245594,1000,1000.0,1000,5,0.0,410.56708,362.81992,320.50293,5,37.992134,1.4201865,0.034370523,-1.3962033,20000,0.72497445,1000,1000.0,1000,20,0.0,464.95402362942696,321.32270790479595,20.929753554344643,20,112.05724863029243,100.0,42.18328905105591,20000.0,5.0,196.34352660179138,100000.0,474.121398542283,100000.0
